,online_order,book_table,votes,approx_cost(for two people),location_code,rest_type_code,cuisines_code,listed_in(type)_code
31642,0,0,0.0,200.0,39,73,1116,4
13743,0,0,19.0,400.0,19,73,1447,2
36937,1,0,24.0,750.0,43,73,418,4
26643,1,0,576.5800000000017,450.0,38,36,1279,2
44479,1,0,192.0,400.0,57,73,798,4
3390,1,0,160.0,400.0,4,73,1581,4
2267,0,0,576.5800000000017,600.0,28,24,1617,4
6976,0,0,13.0,300.0,9,73,2266,2
16669,1,0,20.0,450.0,7,73,99,2
24300,1,0,77.0,800.0,34,24,1352,2
12537,1,0,67.0,500.0,12,12,707,4
17062,1,0,36.0,550.0,22,24,1682,4
50704,0,0,51.0,600.0,84,24,885,2
5239,1,0,83.0,100.0,26,39,324,2
23309,1,0,49.0,300.0,28,73,459,4
38856,0,0,11.0,700.0,75,6,2262,4
15641,1,0,86.0,500.0,61,24,798,4
5191,1,1,576.5800000000017,1300.0,50,24,2319,2
6297,0,0,16.0,1100.0,27,24,1826,4
1346,1,0,24.0,800.0,3,24,968,2
5524,1,0,576.5800000000017,650.0,12,24,51,2
26686,1,0,576.5800000000017,600.0,44,73,1541,2
48024,0,0,124.0,500.0,12,14,303,3
41106,1,0,114.0,400.0,54,73,1704,2
50220,1,1,576.5800000000017,900.0,84,20,10,2
30332,1,0,6.0,250.0,7,73,1682,2
38249,1,0,25.0,450.0,81,24,1682,2
50858,1,0,25.0,400.0,9,73,2185,2
36466,1,0,157.0,300.0,42,37,1057,3
15814,1,0,439.0,750.0,22,16,569,1
38238,1,0,0.0,300.0,74,73,2221,2
45402,0,0,215.0,400.0,26,14,1272,2
47753,1,0,0.0,100.0,14,11,2375,2
29441,1,0,8.0,300.0,22,73,2249,2
25977,0,0,142.0,500.0,20,0,227,3
40801,0,0,0.0,500.0,17,86,345,2
10088,0,0,4.0,600.0,22,86,234,2
15052,1,0,260.0,700.0,50,16,492,2
14109,0,0,0.0,700.0,19,24,935,4
11209,0,0,25.0,500.0,3,50,139,4
34913,1,0,88.0,400.0,43,73,1923,2
32095,0,0,158.0,1300.0,22,58,968,6
26926,1,1,576.5800000000017,800.0,0,24,1465,2
48112,0,1,576.5800000000017,1300.0,66,46,1852,4
10298,1,0,37.0,500.0,45,43,1077,3
1319,1,0,229.0,1000.0,28,24,1818,2
35910,1,0,0.0,150.0,10,37,1316,2
14680,1,0,89.0,250.0,20,73,1208,2
11906,1,0,116.0,500.0,50,17,513,2
36861,1,0,121.0,500.0,44,24,1682,4
31692,0,0,158.0,1300.0,22,58,968,4
14612,1,0,362.0,700.0,20,16,556,1
19612,1,0,183.0,300.0,0,73,2101,2
11816,1,0,576.5800000000017,400.0,67,73,118,2
42721,1,1,81.0,800.0,79,24,858,2
49274,1,0,342.0,500.0,22,73,1682,2
19648,1,0,80.0,250.0,1,73,2396,2
45778,0,0,31.0,400.0,31,73,2196,4
45,0,0,36.0,400.0,1,36,1838,2
19628,1,0,23.0,600.0,3,24,1682,2
9461,1,1,499.0,700.0,22,19,566,2
28076,1,0,24.0,250.0,22,73,360,2
20271,1,0,576.5800000000017,500.0,0,36,369,2
14150,0,0,10.0,1000.0,19,25,1617,4
44418,0,0,16.0,400.0,87,36,1057,3
28081,0,0,138.0,800.0,45,24,1633,2
34965,1,0,312.0,200.0,30,73,2233,2
1782,0,0,0.0,400.0,28,36,798,2
22011,1,1,576.5800000000017,1000.0,28,24,214,2
897,0,0,0.0,400.0,3,16,632,1
17810,1,0,270.0,500.0,26,36,1818,2
26587,1,0,138.0,1200.0,43,16,639,1
38178,1,1,576.5800000000017,1300.0,50,24,204,2
40743,0,0,11.0,800.0,54,36,1724,2
33679,1,0,576.5800000000017,900.0,45,37,1063,3
42027,1,0,15.0,300.0,9,73,2273,4
13298,0,1,576.5800000000017,1300.0,77,25,5,6
6795,1,0,22.0,500.0,54,16,492,1
42059,1,0,57.0,500.0,59,73,1306,4
740,0,0,22.0,300.0,1,73,51,4
27343,1,0,213.0,400.0,44,73,466,2
23186,1,1,576.5800000000017,600.0,28,24,1617,4
23258,1,0,39.0,1000.0,28,24,720,4
8476,1,0,52.0,300.0,0,73,2266,2
1477,1,0,507.0,1000.0,28,23,647,2
8083,0,0,24.0,150.0,84,16,492,4
24021,1,0,128.0,400.0,35,73,1182,2
32422,1,0,74.0,700.0,7,24,390,2
39779,1,0,6.0,300.0,87,73,345,2
25468,1,0,4.0,200.0,35,38,1324,2
9555,0,0,9.0,300.0,0,83,1547,2
13487,1,0,24.0,600.0,19,24,1617,2
23300,0,0,30.0,200.0,28,73,2221,4
14060,1,0,354.0,700.0,19,16,699,4
349,1,0,73.0,400.0,1,73,379,2
43772,1,0,58.0,300.0,74,73,1116,4
19688,1,0,55.0,400.0,43,11,292,2
46772,1,0,10.0,600.0,63,24,2266,4
38795,1,0,185.0,400.0,74,24,2282,4
49103,1,0,19.0,250.0,72,73,1617,2
24134,1,0,13.0,400.0,34,73,51,2
22261,1,0,77.0,150.0,28,73,1409,2
25573,1,0,172.0,700.0,34,16,1052,2
39467,1,0,286.0,150.0,53,73,2235,2
41665,1,0,31.0,700.0,54,24,2262,4
4002,1,0,41.0,450.0,72,37,1323,2
17356,1,0,105.0,300.0,22,73,1617,4
38959,1,0,5.0,450.0,50,73,1682,4
8480,1,0,74.0,200.0,22,11,318,2
38718,1,0,166.0,1300.0,67,25,1617,4
48455,1,0,121.0,400.0,50,73,2071,4
22779,0,0,9.0,100.0,30,73,2185,2
13230,0,0,576.5800000000017,1300.0,77,71,938,5
2473,0,1,576.5800000000017,1200.0,28,30,1357,5
20042,1,0,59.0,400.0,0,73,274,2
43803,0,0,0.0,150.0,74,73,2229,4
4021,1,1,481.0,900.0,72,24,81,2
20590,1,0,46.0,600.0,0,24,1682,2
42961,0,0,8.0,400.0,8,73,1475,2
17408,1,0,137.0,500.0,39,73,1617,4
7418,1,0,64.0,150.0,54,73,2185,2
25841,0,0,6.0,300.0,20,73,345,2
2727,1,0,23.0,250.0,30,83,1547,2
5264,1,0,30.0,600.0,8,73,1541,2
15253,0,0,32.0,400.0,81,73,1597,2
14095,1,1,426.0,900.0,19,24,1725,4
5116,1,0,473.0,300.0,26,73,345,2
19629,1,0,209.0,250.0,30,14,2371,2
45011,1,0,576.5800000000017,500.0,26,19,592,2
9927,1,0,47.0,600.0,43,16,642,2
21459,1,0,18.0,500.0,28,16,492,4
41529,1,1,576.5800000000017,1300.0,54,25,1886,4
10252,0,0,32.0,400.0,0,73,242,3
15435,1,0,302.0,750.0,20,24,2071,4
3084,0,0,56.0,200.0,30,37,1087,2
41164,1,0,122.0,400.0,6,73,1617,2
22978,1,0,9.0,300.0,0,73,2196,2
9571,0,0,39.0,600.0,0,24,2164,2
26929,1,0,4.0,200.0,22,73,1960,2
39090,0,0,5.0,150.0,75,73,2266,4
51320,1,0,17.0,500.0,84,73,360,4
2323,0,0,55.0,800.0,28,24,85,4
2307,1,0,146.0,600.0,28,24,720,4
18407,0,0,46.0,1100.0,16,24,1617,2
42765,0,0,5.0,250.0,20,73,2185,2
28098,1,0,4.0,300.0,16,73,786,2
37064,0,0,12.0,650.0,42,73,1030,4
31740,1,0,8.0,350.0,22,73,280,4
26284,1,0,498.0,250.0,34,73,2350,4
47223,1,1,576.5800000000017,1300.0,50,24,1969,0
33614,1,0,9.0,300.0,0,73,2196,2
29543,1,0,511.0,500.0,44,37,1080,2
212,1,0,504.0,550.0,1,16,674,2
19981,1,0,5.0,300.0,0,75,303,2
457,1,1,576.5800000000017,1000.0,30,24,1969,2
23965,1,1,24.0,850.0,34,24,1498,2
28169,1,0,576.5800000000017,400.0,43,37,1057,3
36645,1,0,85.0,400.0,45,73,1617,4
11957,0,0,61.0,200.0,15,73,1208,2
43047,0,0,129.0,450.0,50,26,925,3
30051,1,0,102.0,350.0,3,73,1682,2
29038,1,0,377.0,500.0,0,73,1897,4
4724,0,0,18.0,100.0,6,73,1205,4
2619,1,0,16.0,200.0,4,73,2185,2
26649,1,0,499.0,600.0,42,73,1383,2
14993,1,0,98.0,600.0,26,24,1704,2
31965,1,0,181.0,400.0,0,73,1682,4
47913,0,0,27.0,300.0,50,73,1913,2
45208,1,0,60.0,450.0,33,1,230,2
45697,0,0,57.0,450.0,59,73,374,4
43575,0,0,14.0,300.0,67,5,244,4
29440,1,0,31.0,400.0,0,86,432,2
42472,1,0,7.0,300.0,46,36,2021,2
44585,0,0,4.0,600.0,57,73,788,4
48225,0,1,301.0,1200.0,77,7,1534,4
42675,1,1,302.0,1000.0,67,24,1267,2
10618,1,0,195.0,400.0,0,73,1617,4
39545,1,0,328.0,450.0,63,24,2283,2
24672,1,1,576.5800000000017,1300.0,34,65,48,4
31256,1,0,75.0,400.0,46,16,554,4
38148,1,1,576.5800000000017,1300.0,49,72,908,2
3411,0,0,12.0,150.0,4,73,303,4
19597,1,0,232.0,500.0,28,0,234,2
21906,1,0,15.0,200.0,28,86,234,2
44300,0,0,0.0,300.0,57,73,1116,2
11644,1,0,37.0,400.0,79,24,297,1
37776,0,0,7.0,600.0,8,16,492,1
4770,0,0,78.0,400.0,6,73,1221,4
18741,1,0,576.5800000000017,1100.0,26,24,843,4
16674,1,0,0.0,200.0,22,11,313,2
41661,1,0,22.0,600.0,54,24,88,4
2482,0,0,166.0,600.0,4,24,1956,0
49131,1,0,23.0,600.0,72,24,1617,2
48710,0,0,0.0,150.0,14,73,2185,4
7496,1,1,576.5800000000017,750.0,9,24,845,2
15466,0,0,29.0,300.0,20,73,2266,4
14449,0,0,5.0,350.0,19,73,447,4
19292,1,0,137.0,750.0,26,25,1682,5
46132,0,1,146.0,1200.0,16,25,2285,6
21606,0,0,141.0,300.0,28,73,1228,4
7645,1,0,142.0,700.0,84,16,492,2
10447,0,0,76.0,600.0,0,24,423,4
1664,1,0,43.0,600.0,28,24,822,2
26786,1,0,576.5800000000017,800.0,41,16,570,2
31953,1,0,0.0,300.0,0,73,2185,4
7841,1,0,180.0,550.0,9,77,472,4
15526,0,0,9.0,450.0,14,24,1617,4
26523,1,0,217.0,1200.0,22,24,1493,0
32688,1,0,14.0,400.0,44,73,2053,2
26131,0,1,576.5800000000017,1300.0,34,65,1032,4
6789,1,0,54.0,1000.0,84,16,540,1
4922,1,0,54.0,400.0,54,73,1928,4
7753,1,0,21.0,200.0,84,83,1551,3
43727,1,1,570.0,1200.0,74,24,807,4
50489,1,0,23.0,350.0,84,73,1986,2
43105,1,0,36.0,250.0,12,37,1323,3
29088,0,0,0.0,400.0,22,73,1682,4
13625,1,0,44.0,450.0,19,73,1682,2
29944,1,0,41.0,400.0,16,38,1059,2
8491,1,0,47.0,800.0,7,24,1308,2
38577,0,1,576.5800000000017,1200.0,49,25,1285,4
47002,0,0,576.5800000000017,1300.0,53,24,1105,4
41505,1,0,6.0,250.0,9,0,227,3
29353,1,0,576.5800000000017,300.0,0,73,2280,2
43570,0,0,341.0,300.0,8,73,2395,4
421,1,0,59.0,200.0,1,73,2031,2
16803,1,0,170.0,400.0,22,36,1617,2
27500,1,0,475.0,600.0,44,24,2045,2
40694,1,0,49.0,300.0,9,14,303,2
24290,1,0,9.0,250.0,65,36,345,2
43932,0,1,102.0,1000.0,66,68,931,6
14824,1,1,576.5800000000017,1300.0,49,48,1394,2
50691,0,0,9.0,1000.0,84,24,1000,2
48326,0,1,73.0,1200.0,74,6,1005,4
25752,0,0,14.0,500.0,2,24,1430,2
43328,1,0,576.5800000000017,700.0,79,16,584,4
40155,0,0,81.0,600.0,53,24,2280,4
51703,1,1,548.0,1300.0,84,71,1231,6
31401,0,0,25.0,1300.0,44,6,1236,4
14237,0,0,4.0,550.0,19,24,1793,4
40189,0,0,52.0,250.0,53,73,1203,4
38614,0,0,576.5800000000017,1300.0,66,65,909,4
48449,1,0,9.0,300.0,67,73,447,4
42834,0,1,576.5800000000017,1200.0,49,25,1285,2
25071,1,0,15.0,400.0,2,73,2192,4
14895,1,0,86.0,500.0,61,24,798,2
34039,0,1,576.5800000000017,1300.0,43,60,894,4
46256,1,0,316.0,1200.0,53,24,2090,2
2342,1,0,92.0,300.0,28,73,2287,4
43020,0,0,4.0,200.0,75,73,2185,2
6233,0,0,293.0,1000.0,66,68,1818,4
33901,0,0,14.0,350.0,44,73,784,4
31141,0,0,183.0,150.0,43,62,1617,4
37712,0,0,116.0,650.0,67,24,852,0
29240,0,0,576.5800000000017,1300.0,44,7,16,5
35738,1,0,34.0,200.0,45,37,1413,2
5056,1,0,114.0,700.0,67,16,218,1
25477,1,0,7.0,300.0,34,73,411,2
28542,0,0,25.0,300.0,45,62,1704,4
1121,1,0,58.0,300.0,0,73,281,2
21393,1,0,0.0,400.0,0,73,1788,4
10081,0,0,38.0,400.0,43,37,1319,2
32074,1,1,281.0,1300.0,42,25,1098,6
26054,0,0,54.0,350.0,35,5,248,4
43029,1,1,200.0,1300.0,50,24,1361,2
38289,0,0,135.0,800.0,77,24,1363,2
155,1,0,438.0,500.0,30,37,1082,2
357,1,0,176.0,800.0,4,24,88,2
27647,1,0,169.0,450.0,42,37,1063,2
7217,0,0,51.0,600.0,84,24,885,2
2121,1,0,204.0,750.0,3,73,2055,4
2411,1,0,107.0,300.0,0,73,1617,4
29465,1,0,576.5800000000017,650.0,16,36,397,2
24597,1,0,35.0,500.0,34,36,234,3
20442,1,0,48.0,700.0,0,24,1682,2
19332,0,1,576.5800000000017,1300.0,26,7,755,6
676,0,0,39.0,350.0,1,73,2221,4
26987,1,0,128.0,400.0,16,62,54,2
23602,1,0,32.0,400.0,19,24,2266,4
47850,0,0,7.0,600.0,74,24,1617,2
46086,0,1,200.0,1000.0,26,25,936,5
12261,0,0,5.0,250.0,20,73,1152,2
26149,0,0,248.0,1200.0,34,6,1248,4
51652,0,1,564.0,1000.0,84,25,1884,5
2705,1,0,53.0,400.0,30,73,162,2
26162,1,0,204.0,600.0,2,24,86,4
23738,0,0,41.0,450.0,0,24,411,4
21161,1,0,330.0,850.0,30,24,864,4
3061,0,0,576.5800000000017,1200.0,1,68,981,2
14268,0,0,170.0,350.0,19,73,1781,4
47503,1,0,38.0,250.0,85,73,1617,2
9743,1,0,209.0,400.0,42,73,1037,2
43986,1,0,239.0,500.0,57,16,641,1
21917,1,0,14.0,200.0,28,86,1617,2
11690,1,0,576.5800000000017,750.0,12,24,1950,2
3191,0,0,8.0,250.0,4,0,234,3
32421,1,0,71.0,500.0,39,86,2176,2
50330,1,0,180.0,300.0,84,2,234,2
37825,1,0,357.0,350.0,18,73,1617,2
51134,1,1,576.5800000000017,900.0,84,26,2316,4
46142,0,0,81.0,600.0,63,24,1982,0
35832,0,0,9.0,100.0,0,73,2321,2
44579,0,0,7.0,300.0,57,73,2266,4
48527,0,0,8.0,450.0,8,73,1617,4
51529,0,0,9.0,300.0,84,73,1116,4
49100,1,0,137.0,650.0,76,85,1875,2
50225,1,0,92.0,300.0,9,73,1617,2
29499,1,0,576.5800000000017,450.0,45,37,235,2
19100,0,0,8.0,250.0,78,73,447,4
6523,1,0,113.0,500.0,66,37,952,4
46343,1,0,121.0,300.0,53,74,1123,2
46623,1,0,5.0,300.0,52,73,2185,2
32842,1,1,576.5800000000017,1300.0,43,24,861,2
3954,0,0,13.0,450.0,22,85,1617,2
41559,1,0,576.5800000000017,800.0,54,24,426,4
14038,0,0,11.0,150.0,19,37,1077,3
16571,1,0,75.0,500.0,22,37,1323,2
3507,0,0,71.0,1200.0,30,50,2221,4
49376,0,0,11.0,400.0,72,86,2142,2
45392,1,0,6.0,400.0,16,36,1704,2
36127,0,0,0.0,150.0,42,36,292,2
39536,1,0,29.0,300.0,53,73,2185,2
4246,0,0,6.0,300.0,6,62,2262,2
6189,0,1,297.0,750.0,74,16,642,4
33165,0,0,61.0,500.0,44,73,117,2
46547,0,0,4.0,150.0,4,73,1300,2
44121,1,0,38.0,200.0,57,73,2321,2
4029,1,0,65.0,200.0,22,83,1558,2
26681,1,0,229.0,250.0,39,86,1682,2
26811,1,0,18.0,300.0,43,37,1057,2
48775,1,1,576.5800000000017,1300.0,49,48,1394,5
51488,0,0,0.0,300.0,84,73,1682,4
10167,1,0,0.0,250.0,22,73,1913,2
45762,1,0,112.0,450.0,31,73,2356,4
46724,0,0,51.0,200.0,53,37,1317,3
21210,0,0,31.0,200.0,30,73,2262,4
24370,1,0,22.0,350.0,35,73,2404,2
865,1,0,576.5800000000017,750.0,3,24,1950,0
12183,1,0,40.0,400.0,49,11,303,2
39125,0,1,309.0,1300.0,71,46,1841,4
5291,1,0,442.0,600.0,20,24,432,2
38160,1,0,576.5800000000017,1300.0,79,24,1393,2
45667,0,0,17.0,200.0,59,73,2211,4
44857,1,1,220.0,800.0,26,73,317,2
50336,1,0,47.0,200.0,84,73,2185,2
5536,1,0,290.0,600.0,44,73,485,2
38834,1,0,13.0,600.0,8,24,996,4
5423,1,0,48.0,1300.0,8,24,1399,2
29479,1,0,192.0,300.0,0,73,379,2
14904,1,0,21.0,300.0,26,75,1222,2
5930,1,1,576.5800000000017,1300.0,15,70,2044,3
833,1,0,67.0,700.0,47,24,1617,4
44872,1,0,531.0,600.0,78,24,71,2
20693,0,0,15.0,300.0,85,73,2266,2
41768,1,0,173.0,400.0,54,73,1116,4
29073,0,0,4.0,700.0,22,24,1923,4
47227,1,1,576.5800000000017,1200.0,12,25,288,0
41845,0,0,26.0,450.0,54,73,53,4
18473,1,0,6.0,300.0,79,73,345,2
6713,1,0,121.0,1000.0,49,25,1613,6
6897,1,0,0.0,400.0,84,36,1617,2
16975,0,1,576.5800000000017,850.0,22,9,959,4
41462,0,0,33.0,800.0,54,38,1059,3
15888,1,0,88.0,400.0,22,86,1467,2
21114,1,0,576.5800000000017,900.0,30,24,1979,4
13612,1,0,36.0,600.0,19,0,234,2
39531,1,0,108.0,250.0,57,14,1126,2
2819,1,0,22.0,200.0,4,73,1116,2
3294,0,0,428.0,1000.0,4,24,2031,4
13116,0,0,13.0,250.0,15,73,2266,4
23107,0,0,31.0,250.0,30,0,244,3
41600,0,0,8.0,600.0,54,24,1969,4
35141,1,1,576.5800000000017,800.0,0,24,995,2
21643,0,0,0.0,300.0,0,73,1469,4
37960,1,0,481.0,700.0,12,16,508,2
11084,1,0,79.0,600.0,30,24,92,4
6744,1,1,576.5800000000017,750.0,9,25,1617,0
40006,1,0,287.0,700.0,53,20,1073,3
488,1,0,13.0,400.0,1,16,549,2
28142,0,0,13.0,400.0,42,37,1057,3
6947,1,0,107.0,800.0,9,24,1623,2
19188,1,0,135.0,700.0,59,40,1075,4
14998,1,0,576.5800000000017,1300.0,8,24,15,2
34257,1,0,0.0,300.0,42,73,1116,4
17501,0,1,576.5800000000017,850.0,22,9,959,6
46107,0,1,576.5800000000017,1300.0,26,47,1567,6
18808,1,0,18.0,500.0,26,24,1271,4
47179,0,0,576.5800000000017,1300.0,53,57,1345,5
16004,1,0,11.0,400.0,22,13,1068,2
35769,1,0,510.0,1000.0,28,23,647,2
19066,0,0,5.0,200.0,31,73,1227,4
31272,0,1,164.0,800.0,42,24,729,4
3724,0,0,15.0,300.0,1,73,1682,4
21298,1,1,465.0,700.0,28,24,969,4
9433,1,0,20.0,300.0,39,73,270,2
40398,1,0,73.0,400.0,63,73,2211,4
33719,0,0,63.0,600.0,45,17,609,3
30973,0,0,53.0,600.0,42,5,251,3
47653,1,0,0.0,200.0,15,36,2370,2
14905,1,1,576.5800000000017,1300.0,50,24,2387,2
26865,1,0,130.0,1200.0,39,25,885,2
29363,1,0,504.0,600.0,42,73,1383,2
26550,0,0,576.5800000000017,800.0,43,16,656,1
7788,1,1,576.5800000000017,750.0,9,24,845,4
23902,1,0,73.0,500.0,2,23,573,1
500,1,0,115.0,400.0,1,83,1558,3
38566,0,0,5.0,250.0,20,0,234,3
38799,0,0,116.0,1300.0,50,46,42,4
30674,0,0,21.0,200.0,0,73,345,2
44566,0,0,18.0,200.0,57,73,2031,4
6600,0,1,576.5800000000017,1300.0,50,57,202,5
38138,1,0,398.0,600.0,15,24,756,2
24873,0,0,74.0,300.0,35,23,617,4
22679,0,0,0.0,200.0,28,36,364,2
51429,0,0,10.0,300.0,84,73,1430,4
14683,1,0,576.5800000000017,800.0,26,24,430,2
37641,0,1,170.0,1300.0,42,6,2262,6
262,1,0,89.0,200.0,30,73,2195,2
169,1,0,115.0,400.0,1,83,1558,2
21314,1,1,576.5800000000017,800.0,1,24,2080,4
19002,0,0,12.0,200.0,16,56,1152,4
27073,1,0,576.5800000000017,700.0,44,36,2075,2
29894,1,1,576.5800000000017,1300.0,45,24,1923,2
42835,1,0,31.0,400.0,13,24,2272,2
7101,1,0,197.0,300.0,9,73,110,2
44733,1,1,217.0,1300.0,16,24,1106,0
22473,1,0,177.0,500.0,0,73,281,2
34616,0,0,11.0,250.0,67,73,2262,4
51635,0,0,7.0,400.0,32,73,858,4
27534,1,0,314.0,800.0,43,24,865,2
51477,1,0,9.0,300.0,84,73,1617,4
48640,0,0,14.0,250.0,15,73,2266,4
34027,1,1,576.5800000000017,700.0,42,16,492,4
47441,1,0,7.0,300.0,46,36,2021,2
36293,0,0,8.0,700.0,0,24,1629,2
35880,1,0,11.0,200.0,0,85,303,2
35624,1,0,36.0,500.0,0,23,550,2
30738,0,0,7.0,300.0,44,54,1116,2
49348,0,0,10.0,300.0,72,73,2211,2
37296,0,0,0.0,300.0,54,73,303,4
48746,0,0,29.0,200.0,85,73,2185,4
10432,1,0,68.0,1000.0,0,24,1629,4
51270,0,0,10.0,550.0,84,56,346,4
41617,0,0,87.0,650.0,54,24,52,4
26513,1,1,484.0,700.0,43,24,1986,0
19433,1,0,450.0,400.0,30,16,526,1
41253,1,0,21.0,600.0,54,24,1928,2
8450,1,0,224.0,250.0,39,86,1682,2
18726,0,1,576.5800000000017,1300.0,26,57,936,4
16832,1,0,46.0,600.0,72,24,2177,2
21049,0,0,576.5800000000017,350.0,30,73,2196,4
13229,1,1,576.5800000000017,1300.0,77,25,191,5
47550,1,1,576.5800000000017,1000.0,12,24,1347,2
40727,1,0,541.0,600.0,59,36,1059,2
1354,1,0,14.0,200.0,3,86,1221,2
22858,0,0,17.0,600.0,0,24,1899,2
4236,1,0,576.5800000000017,1300.0,22,25,1531,2
33950,1,1,576.5800000000017,1000.0,42,24,1504,4
32829,1,0,14.0,600.0,0,86,430,2
27138,1,1,576.5800000000017,900.0,0,16,569,2
27864,0,0,11.0,300.0,0,73,379,2
8927,1,0,576.5800000000017,600.0,0,16,660,2
3003,1,1,576.5800000000017,800.0,1,24,1682,2
47092,0,0,4.0,1300.0,53,24,1000,4
4519,1,0,41.0,450.0,72,37,1323,3
32403,1,0,17.0,400.0,42,73,392,2
7316,0,0,37.0,400.0,54,24,1682,2
7084,1,0,11.0,200.0,54,11,313,2
16618,1,0,122.0,300.0,22,73,1806,2
44288,0,0,4.0,300.0,57,73,1116,2
38867,0,0,16.0,1100.0,27,24,1826,4
18984,0,1,576.5800000000017,1300.0,16,72,1021,4
3087,0,0,39.0,300.0,1,0,234,2
15214,0,0,11.0,400.0,8,24,1853,2
15087,0,0,61.0,1000.0,20,30,775,2
9561,1,0,37.0,200.0,39,73,955,2
41010,1,0,38.0,300.0,9,73,2185,2
27367,1,1,217.0,1300.0,16,24,1106,2
13849,0,0,29.0,600.0,19,36,284,2
23911,0,0,33.0,500.0,2,16,513,1
17994,1,0,25.0,200.0,31,73,1617,2
39210,0,0,11.0,650.0,52,24,1723,4
40749,0,0,29.0,450.0,54,73,1617,2
5257,1,0,576.5800000000017,1300.0,12,57,41,2
7473,1,0,12.0,450.0,84,85,788,2
34480,1,0,14.0,400.0,0,73,111,4
45292,1,0,249.0,700.0,26,24,720,2
12580,1,1,576.5800000000017,1300.0,49,72,908,4
14210,0,0,6.0,1000.0,19,6,1229,4
32337,1,0,198.0,500.0,42,73,1617,2
42587,0,1,576.5800000000017,800.0,8,24,2092,2
49146,1,1,206.0,800.0,72,24,1617,2
15437,0,0,31.0,1300.0,20,57,749,4
37539,0,1,576.5800000000017,1000.0,43,71,1240,5
23629,1,0,576.5800000000017,500.0,47,24,1704,4
11983,0,0,209.0,500.0,66,24,788,2
50288,1,0,58.0,300.0,84,37,1080,2
31309,1,0,306.0,600.0,45,16,591,4
36586,1,0,576.5800000000017,550.0,45,20,612,4
16008,0,0,60.0,400.0,22,73,129,2
46791,0,0,332.0,300.0,63,73,2196,4
22032,1,1,488.0,700.0,0,16,988,2
40037,1,0,25.0,200.0,53,37,1323,3
14793,1,0,443.0,600.0,20,24,432,2
38050,1,0,53.0,600.0,12,24,1734,2
11934,0,0,164.0,750.0,79,16,692,2
29314,1,1,208.0,800.0,43,16,691,1
46482,0,0,42.0,200.0,63,73,2321,2
6696,1,1,576.5800000000017,1000.0,79,25,1266,6
33467,0,0,53.0,600.0,0,24,1759,2
37055,0,0,14.0,350.0,44,73,784,4
26823,1,0,39.0,200.0,0,11,313,2
6927,0,1,65.0,400.0,9,17,519,2
50468,0,0,67.0,450.0,84,73,1433,2
47050,0,0,52.0,250.0,53,73,1203,4
12233,1,0,77.0,250.0,26,73,85,2
46014,0,0,0.0,200.0,10,73,2304,4
34773,0,0,367.0,350.0,45,16,492,1
36900,0,0,4.0,300.0,43,62,51,4
30532,0,0,39.0,400.0,0,73,1682,2
1798,1,0,193.0,400.0,28,24,2266,2
4658,0,0,46.0,1300.0,6,60,1250,4
16957,0,0,0.0,600.0,72,0,244,3
39636,1,0,255.0,500.0,57,37,1080,2
18160,0,0,317.0,400.0,26,24,2266,2
36434,1,0,61.0,450.0,43,37,1083,3
44294,0,0,64.0,400.0,57,73,2402,2
41477,0,0,6.0,400.0,54,86,1057,3
41893,1,0,50.0,200.0,54,73,2344,4
17656,1,0,241.0,400.0,31,73,1957,2
2235,0,0,10.0,400.0,3,50,2195,4
19657,1,0,7.0,400.0,0,86,140,2
30346,1,0,4.0,300.0,16,73,786,2
27331,1,0,576.5800000000017,1000.0,39,16,540,2
49316,1,0,31.0,600.0,72,24,798,2
37518,0,0,17.0,400.0,0,73,1682,4
8832,1,0,9.0,200.0,30,73,842,2
25393,1,0,98.0,500.0,2,24,788,2
29684,1,0,232.0,600.0,30,24,88,2
23714,1,0,358.0,400.0,0,73,1682,4
1601,0,0,0.0,400.0,3,73,1152,2
6719,0,0,120.0,1200.0,49,25,1826,6
23601,1,1,576.5800000000017,1300.0,30,24,788,4
25845,0,0,27.0,150.0,24,39,1318,2
12243,1,0,50.0,350.0,8,73,2266,2
20363,0,0,15.0,200.0,30,73,2185,2
35450,1,1,515.0,800.0,43,16,564,2
38100,1,1,409.0,1000.0,50,24,1539,2
18912,1,0,228.0,350.0,26,73,1617,4
35413,1,0,97.0,1000.0,0,73,1344,2
4872,0,1,32.0,650.0,72,24,1617,4
2953,1,0,232.0,400.0,30,73,2211,2
40596,1,0,5.0,300.0,54,36,221,2
49548,1,0,43.0,450.0,72,37,1323,3
11298,1,0,13.0,200.0,0,73,1982,4
47798,0,0,366.0,400.0,67,73,1654,2
38808,1,0,75.0,500.0,67,73,1894,4
41774,0,0,69.0,200.0,54,73,2185,4
49498,0,0,15.0,300.0,76,36,1287,2
14690,1,0,67.0,400.0,60,73,144,2
33975,1,1,576.5800000000017,600.0,43,24,1617,4
34772,0,0,324.0,700.0,45,16,504,1
42201,0,1,105.0,1000.0,8,24,824,0
48178,1,0,576.5800000000017,1300.0,12,57,41,4
31467,1,0,384.0,300.0,45,73,2256,4
9306,1,0,576.5800000000017,650.0,45,24,1917,2
41956,1,0,0.0,250.0,54,73,1853,4
39853,1,0,398.0,600.0,15,24,756,2
12293,1,0,23.0,700.0,8,24,2165,2
44521,1,0,336.0,500.0,57,73,1174,4
42132,0,0,115.0,800.0,9,24,1682,4
38415,1,0,20.0,550.0,8,24,1682,2
